x,y,z,time_board
0.084,-0.078,1.028,1728952554.978156
0.084,-0.078,1.028,1728952554.97816
0.084,-0.078,1.028,1728952554.9781637
0.084,-0.078,1.028,1728952554.9781675
0.092,-0.078,1.03,1728952554.9781713
0.092,-0.078,1.03,1728952554.9781752
0.092,-0.078,1.03,1728952554.978179
0.092,-0.078,1.03,1728952555.4569857
0.092,-0.078,1.03,1728952555.457161
0.092,-0.078,1.03,1728952555.4572036
0.092,-0.078,1.03,1728952555.4572368
0.092,-0.078,1.03,1728952555.4572442
0.092,-0.078,1.03,1728952555.4572515
0.092,-0.078,1.03,1728952555.4572587
0.092,-0.078,1.034,1728952555.4572709
0.092,-0.078,1.034,1728952555.4572783
0.092,-0.078,1.034,1728952555.457286
0.092,-0.078,1.034,1728952555.4572916
0.092,-0.078,1.034,1728952555.457297
0.092,-0.078,1.034,1728952555.4573028
0.092,-0.078,1.034,1728952555.4573083
0.092,-0.078,1.034,1728952555.457314
0.092,-0.078,1.034,1728952555.4573195
0.092,-0.078,1.034,1728952555.457325
0.1,-0.078,1.036,1728952555.4573407
0.1,-0.078,1.036,1728952555.4573464
0.1,-0.078,1.036,1728952555.457352
0.1,-0.078,1.036,1728952555.457358
0.1,-0.078,1.036,1728952555.4573636
0.1,-0.078,1.036,1728952555.4573693
0.1,-0.078,1.036,1728952555.4573753
0.1,-0.078,1.036,1728952555.4573808
0.1,-0.078,1.036,1728952555.4573865
0.1,-0.078,1.036,1728952555.457392
0.096,-0.08,1.038,1728952555.4573977
0.096,-0.08,1.038,1728952555.4574032
0.096,-0.08,1.038,1728952555.457409
0.096,-0.08,1.038,1728952555.4574142
0.096,-0.08,1.038,1728952555.4574199
0.096,-0.08,1.038,1728952555.457425
0.096,-0.08,1.038,1728952555.4574308
0.096,-0.08,1.038,1728952555.4574363
0.096,-0.08,1.038,1728952555.457447
0.096,-0.08,1.038,1728952555.4574525
0.094,-0.08,1.034,1728952555.4574583
0.094,-0.08,1.034,1728952555.4574642
0.094,-0.08,1.034,1728952555.4574697
0.094,-0.08,1.034,1728952555.4574754
0.094,-0.08,1.034,1728952555.4574811
0.094,-0.08,1.034,1728952555.4574869
0.094,-0.08,1.034,1728952555.4574924
0.094,-0.08,1.034,1728952555.4574978
0.094,-0.08,1.034,1728952555.4575033
0.094,-0.08,1.034,1728952555.4575093
0.098,-0.08,1.032,1728952555.4575148
0.098,-0.08,1.032,1728952555.4575205
0.098,-0.08,1.032,1728952555.457526
0.098,-0.08,1.032,1728952555.4575317
0.098,-0.08,1.032,1728952555.457537
0.098,-0.08,1.032,1728952555.4575427
0.098,-0.08,1.032,1728952555.4575481
0.098,-0.08,1.032,1728952555.4575536
0.098,-0.08,1.032,1728952555.457559
0.098,-0.08,1.032,1728952555.4575648
0.1,-0.076,1.032,1728952555.4575703
0.1,-0.076,1.032,1728952555.457576
0.1,-0.076,1.032,1728952555.4575815
0.1,-0.076,1.032,1728952555.4575877
0.1,-0.076,1.032,1728952555.4575932
0.1,-0.076,1.032,1728952555.4575987
0.1,-0.076,1.032,1728952555.4576044
0.1,-0.076,1.032,1728952555.45761
0.1,-0.076,1.032,1728952555.4576156
0.1,-0.076,1.032,1728952555.457621
0.096,-0.08,1.028,1728952555.4576266
0.096,-0.08,1.028,1728952555.457632
0.096,-0.08,1.028,1728952555.4576375
0.096,-0.08,1.028,1728952555.4576433
0.096,-0.08,1.028,1728952555.4576488
0.096,-0.08,1.028,1728952555.4576545
0.096,-0.08,1.028,1728952555.45766
0.096,-0.08,1.028,1728952555.4576657
0.096,-0.08,1.028,1728952555.4576712
0.096,-0.08,1.028,1728952555.457677
0.1,-0.084,1.024,1728952555.4576824
0.1,-0.084,1.024,1728952555.457688
0.1,-0.084,1.024,1728952555.4576936
0.1,-0.084,1.024,1728952555.4576993
0.1,-0.084,1.024,1728952555.4577053
0.1,-0.084,1.024,1728952555.4577107
0.1,-0.084,1.024,1728952555.4577162
0.1,-0.084,1.024,1728952555.4577217
0.1,-0.084,1.024,1728952555.4577274
0.1,-0.084,1.024,1728952555.457733
0.096,-0.084,1.026,1728952555.4577389
0.096,-0.084,1.026,1728952555.4577441
0.096,-0.084,1.026,1728952555.4577496
0.096,-0.084,1.026,1728952555.457755
0.096,-0.084,1.026,1728952555.4577608
0.096,-0.084,1.026,1728952555.4577663
0.096,-0.084,1.026,1728952555.457772
0.096,-0.084,1.026,1728952555.4577775
0.096,-0.084,1.026,1728952555.457783
0.096,-0.084,1.026,1728952555.4577885
0.094,-0.082,1.028,1728952555.457794
0.094,-0.082,1.028,1728952555.4577997
0.094,-0.082,1.028,1728952555.4578052
0.094,-0.082,1.028,1728952555.4578109
0.094,-0.082,1.028,1728952555.4578161
0.094,-0.082,1.028,1728952555.457822
0.094,-0.082,1.028,1728952555.4578278
0.094,-0.082,1.028,1728952555.4578333
0.094,-0.082,1.028,1728952555.4578388
0.094,-0.082,1.028,1728952555.4578445
0.1,-0.078,1.026,1728952555.4578502
0.1,-0.078,1.026,1728952555.4578557
0.1,-0.078,1.026,1728952555.4578617
0.1,-0.078,1.026,1728952555.4578676
0.1,-0.078,1.026,1728952555.457873
0.1,-0.078,1.026,1728952555.4578786
0.1,-0.078,1.026,1728952555.4578843
0.1,-0.078,1.026,1728952555.4578896
0.1,-0.078,1.026,1728952555.4578953
0.1,-0.078,1.026,1728952555.4579008
0.098,-0.074,1.026,1728952555.4579065
0.098,-0.074,1.026,1728952555.457912
0.098,-0.074,1.026,1728952555.4579175
0.098,-0.074,1.026,1728952555.937238
0.098,-0.074,1.026,1728952555.9372516
0.098,-0.074,1.026,1728952555.9373028
0.098,-0.074,1.026,1728952555.9373603
0.098,-0.074,1.026,1728952555.9375956
0.098,-0.074,1.026,1728952555.9376037
0.098,-0.074,1.026,1728952555.937611
0.096,-0.078,1.032,1728952555.937619
0.096,-0.078,1.032,1728952555.9376268
0.096,-0.078,1.032,1728952555.9376342
0.096,-0.078,1.032,1728952555.9376426
0.096,-0.078,1.032,1728952555.9376504
0.096,-0.078,1.032,1728952555.9376588
0.096,-0.078,1.032,1728952555.9376671
0.096,-0.078,1.032,1728952555.937677
0.096,-0.078,1.032,1728952555.937685
0.096,-0.078,1.032,1728952555.9376893
0.094,-0.08,1.03,1728952555.9376953
0.094,-0.08,1.03,1728952555.9377017
0.094,-0.08,1.03,1728952555.9377074
0.094,-0.08,1.03,1728952555.9377224
0.094,-0.08,1.03,1728952555.9377296
0.094,-0.08,1.03,1728952555.9377367
0.094,-0.08,1.03,1728952555.9377427
0.094,-0.08,1.03,1728952555.9377482
0.094,-0.08,1.03,1728952555.9377546
0.094,-0.08,1.03,1728952555.9377673
0.098,-0.082,1.03,1728952555.9377728
0.098,-0.082,1.03,1728952555.9377785
0.098,-0.082,1.03,1728952555.937784
0.098,-0.082,1.03,1728952555.9377897
0.098,-0.082,1.03,1728952555.9378076
0.098,-0.082,1.03,1728952555.9378133
0.098,-0.082,1.03,1728952555.9378188
0.098,-0.082,1.03,1728952555.9378245
0.098,-0.082,1.03,1728952555.9378304
0.098,-0.082,1.03,1728952555.937837
0.09,-0.08,1.026,1728952555.9378424
0.09,-0.08,1.026,1728952555.937847
0.09,-0.08,1.026,1728952555.9378512
0.09,-0.08,1.026,1728952555.9378564
0.09,-0.08,1.026,1728952555.9378624
0.09,-0.08,1.026,1728952555.937868
0.09,-0.08,1.026,1728952555.9378784
0.09,-0.08,1.026,1728952555.9378853
0.09,-0.08,1.026,1728952555.9378908
0.09,-0.08,1.026,1728952555.9378972
0.09,-0.076,1.034,1728952555.9379032
0.09,-0.076,1.034,1728952555.937947
0.09,-0.076,1.034,1728952555.9379609
0.09,-0.076,1.034,1728952555.937967
0.09,-0.076,1.034,1728952555.9379735
0.09,-0.076,1.034,1728952555.9379797
0.09,-0.076,1.034,1728952555.9379866
0.09,-0.076,1.034,1728952555.9379923
0.09,-0.076,1.034,1728952555.9379988
0.09,-0.076,1.034,1728952555.9380052
0.092,-0.076,1.028,1728952555.9380112
0.092,-0.076,1.028,1728952555.9380171
0.092,-0.076,1.028,1728952555.9380236
0.092,-0.076,1.028,1728952555.93803
0.092,-0.076,1.028,1728952555.938036
0.092,-0.076,1.028,1728952555.938042
0.092,-0.076,1.028,1728952555.9380474
0.092,-0.076,1.028,1728952555.938053
0.092,-0.076,1.028,1728952555.9380593
0.092,-0.076,1.028,1728952555.9380653
0.094,-0.078,1.026,1728952555.9380713
0.094,-0.078,1.026,1728952555.9380913
0.094,-0.078,1.026,1728952555.938098
0.094,-0.078,1.026,1728952555.9381046
0.094,-0.078,1.026,1728952555.9381113
0.094,-0.078,1.026,1728952555.9381175
0.094,-0.078,1.026,1728952555.9381244
0.094,-0.078,1.026,1728952555.938131
0.094,-0.078,1.026,1728952555.938138
0.094,-0.078,1.026,1728952555.9381444
0.092,-0.076,1.03,1728952555.938151
0.092,-0.076,1.03,1728952555.938158
0.092,-0.076,1.03,1728952555.9381647
0.092,-0.076,1.03,1728952555.938171
0.092,-0.076,1.03,1728952555.938177
0.092,-0.076,1.03,1728952555.9381835
0.092,-0.076,1.03,1728952555.9381895
0.092,-0.076,1.03,1728952555.9381948
0.092,-0.076,1.03,1728952555.9382007
0.092,-0.076,1.03,1728952555.9382071
0.092,-0.078,1.028,1728952555.938214
0.092,-0.078,1.028,1728952555.9382205
0.092,-0.078,1.028,1728952555.9382305
0.092,-0.078,1.028,1728952555.938238
0.092,-0.078,1.028,1728952555.9382448
0.092,-0.078,1.028,1728952555.9382513
0.092,-0.078,1.028,1728952555.9382572
0.092,-0.078,1.028,1728952555.9382703
0.092,-0.078,1.028,1728952555.9382763
0.092,-0.078,1.028,1728952555.9382818
0.088,-0.082,1.03,1728952555.9382875
0.088,-0.082,1.03,1728952555.9383152
0.088,-0.082,1.03,1728952555.938322
0.088,-0.082,1.03,1728952555.938328
0.088,-0.082,1.03,1728952555.9383345
0.088,-0.082,1.03,1728952555.9383397
0.088,-0.082,1.03,1728952555.938346
0.088,-0.082,1.03,1728952555.9383523
0.088,-0.082,1.03,1728952555.9383576
0.088,-0.082,1.03,1728952555.9383643
0.088,-0.082,1.028,1728952555.9383702
0.088,-0.082,1.028,1728952555.9383764
0.088,-0.082,1.028,1728952555.938382
0.088,-0.082,1.028,1728952555.93839
0.088,-0.082,1.028,1728952555.938396
0.088,-0.082,1.028,1728952555.9384017
0.088,-0.082,1.028,1728952555.9384077
0.088,-0.082,1.028,1728952555.9384131
0.088,-0.082,1.028,1728952555.938419
0.088,-0.082,1.028,1728952555.9384325
0.09,-0.084,1.028,1728952555.9384377
0.09,-0.084,1.028,1728952555.9384427
0.09,-0.084,1.028,1728952555.938448
0.09,-0.084,1.028,1728952556.4166808
0.09,-0.084,1.028,1728952556.4167216
0.09,-0.084,1.028,1728952556.4167442
0.09,-0.084,1.028,1728952556.41678
0.09,-0.084,1.028,1728952556.416824
0.09,-0.084,1.028,1728952556.4168553
0.09,-0.084,1.028,1728952556.4168825
0.092,-0.084,1.024,1728952556.416906
0.092,-0.084,1.024,1728952556.4169097
0.092,-0.084,1.024,1728952556.416913
0.092,-0.084,1.024,1728952556.4169164
0.092,-0.084,1.024,1728952556.41692
0.092,-0.084,1.024,1728952556.416927
0.092,-0.084,1.024,1728952556.416931
0.092,-0.084,1.024,1728952556.4169345
0.092,-0.084,1.024,1728952556.416938
0.092,-0.084,1.024,1728952556.4169416
0.09,-0.088,1.024,1728952556.4169452
0.09,-0.088,1.024,1728952556.4169486
0.09,-0.088,1.024,1728952556.4169521
0.09,-0.088,1.024,1728952556.4169557
0.09,-0.088,1.024,1728952556.4169593
0.09,-0.088,1.024,1728952556.4169643
0.09,-0.088,1.024,1728952556.41698
0.09,-0.088,1.024,1728952556.4169836
0.09,-0.088,1.024,1728952556.4169872
0.09,-0.088,1.024,1728952556.4169905
0.088,-0.088,1.026,1728952556.416994
0.088,-0.088,1.026,1728952556.4169977
0.088,-0.088,1.026,1728952556.417001
0.088,-0.088,1.026,1728952556.4170046
0.088,-0.088,1.026,1728952556.417008
0.088,-0.088,1.026,1728952556.4170115
0.088,-0.088,1.026,1728952556.4170163
0.088,-0.088,1.026,1728952556.4170198
0.088,-0.088,1.026,1728952556.4170234
0.088,-0.088,1.026,1728952556.4170268
0.094,-0.078,1.03,1728952556.4170303
0.094,-0.078,1.03,1728952556.417034
0.094,-0.078,1.03,1728952556.4170375
0.094,-0.078,1.03,1728952556.4170408
0.094,-0.078,1.03,1728952556.4170444
0.094,-0.078,1.03,1728952556.4170477
0.094,-0.078,1.03,1728952556.4170513
0.094,-0.078,1.03,1728952556.417055
0.094,-0.078,1.03,1728952556.4170582
0.094,-0.078,1.03,1728952556.4170616
0.092,-0.082,1.03,1728952556.4170651
0.092,-0.082,1.03,1728952556.4170685
0.092,-0.082,1.03,1728952556.417072
0.092,-0.082,1.03,1728952556.4170756
0.092,-0.082,1.03,1728952556.4170823
0.092,-0.082,1.03,1728952556.417086
0.092,-0.082,1.03,1728952556.4170892
0.092,-0.082,1.03,1728952556.417094
0.092,-0.082,1.03,1728952556.4170976
0.092,-0.082,1.03,1728952556.417101
0.08600000000000001,-0.088,1.026,1728952556.4171045
0.08600000000000001,-0.088,1.026,1728952556.417108
0.08600000000000001,-0.088,1.026,1728952556.4171116
0.08600000000000001,-0.088,1.026,1728952556.417115
0.08600000000000001,-0.088,1.026,1728952556.4171183
0.08600000000000001,-0.088,1.026,1728952556.417122
0.08600000000000001,-0.088,1.026,1728952556.4171257
0.08600000000000001,-0.088,1.026,1728952556.417129
0.08600000000000001,-0.088,1.026,1728952556.4171324
0.08600000000000001,-0.088,1.026,1728952556.417136
0.08,-0.08600000000000001,1.034,1728952556.4171395
0.08,-0.08600000000000001,1.034,1728952556.4171429
0.08,-0.08600000000000001,1.034,1728952556.4171464
0.08,-0.08600000000000001,1.034,1728952556.41715
0.08,-0.08600000000000001,1.034,1728952556.4171534
0.08,-0.08600000000000001,1.034,1728952556.4171567
0.08,-0.08600000000000001,1.034,1728952556.4171605
0.08,-0.08600000000000001,1.034,1728952556.4171638
0.08,-0.08600000000000001,1.034,1728952556.4171674
0.08,-0.08600000000000001,1.034,1728952556.417172
0.08,-0.084,1.028,1728952556.4171755
0.08,-0.084,1.028,1728952556.417179
0.08,-0.084,1.028,1728952556.4171824
0.08,-0.084,1.028,1728952556.417186
0.08,-0.084,1.028,1728952556.4171896
0.08,-0.084,1.028,1728952556.4171927
0.08,-0.084,1.028,1728952556.4171965
0.08,-0.084,1.028,1728952556.4172
0.08,-0.084,1.028,1728952556.4172032
0.08,-0.084,1.028,1728952556.4172068
0.07,-0.098,1.038,1728952556.4172103
0.07,-0.098,1.038,1728952556.417214
0.07,-0.098,1.038,1728952556.4172175
0.07,-0.098,1.038,1728952556.4172208
0.07,-0.098,1.038,1728952556.4172244
0.07,-0.098,1.038,1728952556.417228
0.07,-0.098,1.038,1728952556.417231
0.07,-0.098,1.038,1728952556.417235
0.07,-0.098,1.038,1728952556.4172385
0.07,-0.098,1.038,1728952556.4172416
0.07,-0.082,1.054,1728952556.4172463
0.07,-0.082,1.054,1728952556.41725
0.07,-0.082,1.054,1728952556.4172535
0.07,-0.082,1.054,1728952556.4172568
0.07,-0.082,1.054,1728952556.4172604
0.07,-0.082,1.054,1728952556.4172637
0.07,-0.082,1.054,1728952556.417267
0.07,-0.082,1.054,1728952556.417271
0.07,-0.082,1.054,1728952556.4172742
0.07,-0.082,1.054,1728952556.4172776
0.078,-0.034,1.068,1728952556.4172812
0.078,-0.034,1.068,1728952556.4172847
0.078,-0.034,1.068,1728952556.4172883
0.078,-0.034,1.068,1728952556.4172916
0.078,-0.034,1.068,1728952556.4172952
0.078,-0.034,1.068,1728952556.4172988
0.078,-0.034,1.068,1728952556.4173021
0.078,-0.034,1.068,1728952556.4173057
0.078,-0.034,1.068,1728952556.4173093
0.078,-0.034,1.068,1728952556.4173129
0.064,-0.03,0.876,1728952556.417316
0.064,-0.03,0.876,1728952556.4173207
0.064,-0.03,0.876,1728952556.4173243
0.064,-0.03,0.876,1728952556.8976572
0.064,-0.03,0.876,1728952556.897776
0.064,-0.03,0.876,1728952556.8977926
0.064,-0.03,0.876,1728952556.8978264
0.064,-0.03,0.876,1728952556.897833
0.064,-0.03,0.876,1728952556.8978395
0.064,-0.03,0.876,1728952556.8978462
0.06,-0.022,0.97,1728952556.8978531
0.06,-0.022,0.97,1728952556.8978593
0.06,-0.022,0.97,1728952556.897864
0.06,-0.022,0.97,1728952556.8978689
0.06,-0.022,0.97,1728952556.8978736
0.06,-0.022,0.97,1728952556.89788
0.06,-0.022,0.97,1728952556.8978865
0.06,-0.022,0.97,1728952556.8978937
0.06,-0.022,0.97,1728952556.8979037
0.06,-0.022,0.97,1728952556.8979208
0.09,0.016,1.014,1728952556.8979259
0.09,0.016,1.014,1728952556.897931
0.09,0.016,1.014,1728952556.897936
0.09,0.016,1.014,1728952556.8979456
0.09,0.016,1.014,1728952556.8979545
0.09,0.016,1.014,1728952556.8979595
0.09,0.016,1.014,1728952556.8979647
0.09,0.016,1.014,1728952556.8979833
0.09,0.016,1.014,1728952556.897988
0.09,0.016,1.014,1728952556.897993
0.12,0.06,1.06,1728952556.897998
0.12,0.06,1.06,1728952556.8980033
0.12,0.06,1.06,1728952556.8980088
0.12,0.06,1.06,1728952556.8980322
0.12,0.06,1.06,1728952556.8980415
0.12,0.06,1.06,1728952556.8980472
0.12,0.06,1.06,1728952556.8980527
0.12,0.06,1.06,1728952556.8980594
0.12,0.06,1.06,1728952556.8980649
0.12,0.06,1.06,1728952556.8980703
0.136,0.10400000000000001,1.03,1728952556.898076
0.136,0.10400000000000001,1.03,1728952556.8980815
0.136,0.10400000000000001,1.03,1728952556.8980875
0.136,0.10400000000000001,1.03,1728952556.8980927
0.136,0.10400000000000001,1.03,1728952556.8981009
0.136,0.10400000000000001,1.03,1728952556.8981063
0.136,0.10400000000000001,1.03,1728952556.898112
0.136,0.10400000000000001,1.03,1728952556.8981178
0.136,0.10400000000000001,1.03,1728952556.8981235
0.136,0.10400000000000001,1.03,1728952556.8981292
0.122,0.178,1.008,1728952556.8981352
0.122,0.178,1.008,1728952556.898141
0.122,0.178,1.008,1728952556.8981464
0.122,0.178,1.008,1728952556.898152
0.122,0.178,1.008,1728952556.898158
0.122,0.178,1.008,1728952556.8981636
0.122,0.178,1.008,1728952556.8981707
0.122,0.178,1.008,1728952556.8981764
0.122,0.178,1.008,1728952556.8981824
0.122,0.178,1.008,1728952556.898188
0.122,0.178,1.008,1728952556.8981936
0.158,0.256,0.858,1728952556.8981984
0.158,0.256,0.858,1728952556.8982072
0.158,0.256,0.858,1728952556.8982184
0.158,0.256,0.858,1728952556.8982232
0.158,0.256,0.858,1728952556.8982296
0.158,0.256,0.858,1728952556.8982348
0.158,0.256,0.858,1728952556.8982399
0.158,0.256,0.858,1728952556.8982449
0.158,0.256,0.858,1728952556.8982503
0.158,0.256,0.858,1728952556.8982556
0.166,0.378,0.8,1728952556.898261
0.166,0.378,0.8,1728952556.8982673
0.166,0.378,0.8,1728952556.8982723
0.166,0.378,0.8,1728952556.89828
0.166,0.378,0.8,1728952556.898285
0.166,0.378,0.8,1728952556.89829
0.166,0.378,0.8,1728952556.8982947
0.166,0.378,0.8,1728952556.8982997
0.166,0.378,0.8,1728952556.898306
0.166,0.378,0.8,1728952556.8983128
0.21,0.532,0.762,1728952556.8983185
0.21,0.532,0.762,1728952556.8983245
0.21,0.532,0.762,1728952556.8983305
0.21,0.532,0.762,1728952556.898336
0.21,0.532,0.762,1728952556.8983417
0.21,0.532,0.762,1728952556.8983471
0.21,0.532,0.762,1728952556.898354
0.21,0.532,0.762,1728952556.8983588
0.21,0.532,0.762,1728952556.8983636
0.21,0.532,0.762,1728952556.8983688
0.22,0.648,0.662,1728952556.8983738
0.22,0.648,0.662,1728952556.8983786
0.22,0.648,0.662,1728952556.8983836
0.22,0.648,0.662,1728952556.8983903
0.22,0.648,0.662,1728952556.898396
0.22,0.648,0.662,1728952556.8984015
0.22,0.648,0.662,1728952556.8984072
0.22,0.648,0.662,1728952556.8984127
0.22,0.648,0.662,1728952556.8984184
0.22,0.648,0.662,1728952556.898424
0.20800000000000002,0.704,0.5720000000000001,1728952556.89843
0.20800000000000002,0.704,0.5720000000000001,1728952556.8984356
0.20800000000000002,0.704,0.5720000000000001,1728952556.8984413
0.20800000000000002,0.704,0.5720000000000001,1728952556.898448
0.20800000000000002,0.704,0.5720000000000001,1728952556.8984528
0.20800000000000002,0.704,0.5720000000000001,1728952556.8984575
0.20800000000000002,0.704,0.5720000000000001,1728952556.898462
0.20800000000000002,0.704,0.5720000000000001,1728952556.8984673
0.20800000000000002,0.704,0.5720000000000001,1728952556.8984714
0.20800000000000002,0.704,0.5720000000000001,1728952556.8984752
0.24,0.778,0.438,1728952556.8984797
0.24,0.778,0.438,1728952556.8984838
0.24,0.778,0.438,1728952556.8984885
0.24,0.778,0.438,1728952556.8984935
0.24,0.778,0.438,1728952556.8985012
0.24,0.778,0.438,1728952556.8985064
0.24,0.778,0.438,1728952556.8985116
0.24,0.778,0.438,1728952556.8985164
0.24,0.778,0.438,1728952556.8985217
0.24,0.778,0.438,1728952556.898526
0.232,0.852,0.306,1728952556.8985305
0.232,0.852,0.306,1728952556.8985348
0.232,0.852,0.306,1728952556.8985393
0.232,0.852,0.306,1728952557.3765829
0.232,0.852,0.306,1728952557.3767135
0.232,0.852,0.306,1728952557.3768299
0.232,0.852,0.306,1728952557.3768723
0.232,0.852,0.306,1728952557.37688
0.232,0.852,0.306,1728952557.3768938
0.232,0.852,0.306,1728952557.3769011
0.248,0.908,0.216,1728952557.3769088
0.248,0.908,0.216,1728952557.376916
0.248,0.908,0.216,1728952557.376923
0.248,0.908,0.216,1728952557.3769305
0.248,0.908,0.216,1728952557.3769376
0.248,0.908,0.216,1728952557.3769448
0.248,0.908,0.216,1728952557.3769522
0.248,0.908,0.216,1728952557.3769596
0.248,0.908,0.216,1728952557.3769677
0.248,0.908,0.216,1728952557.376975
0.28600000000000003,0.97,0.132,1728952557.3769825
0.28600000000000003,0.97,0.132,1728952557.3769896
0.28600000000000003,0.97,0.132,1728952557.3769968
0.28600000000000003,0.97,0.132,1728952557.377004
0.28600000000000003,0.97,0.132,1728952557.3770113
0.28600000000000003,0.97,0.132,1728952557.3770185
0.28600000000000003,0.97,0.132,1728952557.3770256
0.28600000000000003,0.97,0.132,1728952557.377033
0.28600000000000003,0.97,0.132,1728952557.3770401
0.28600000000000003,0.97,0.132,1728952557.3770473
0.338,1.0,0.11800000000000001,1728952557.3770573
0.338,1.0,0.11800000000000001,1728952557.3770645
0.338,1.0,0.11800000000000001,1728952557.3770716
0.338,1.0,0.11800000000000001,1728952557.3770788
0.338,1.0,0.11800000000000001,1728952557.3770862
0.338,1.0,0.11800000000000001,1728952557.3770936
0.338,1.0,0.11800000000000001,1728952557.3771007
0.338,1.0,0.11800000000000001,1728952557.377108
0.338,1.0,0.11800000000000001,1728952557.3771152
