Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board,time_marker,marker
-19400.04013777258,-187500.02235174447,34.37698297226226,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2273188,1730329312.621244,5.0
-19388.14900972236,-187500.02235174447,57.26516929449669,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2314,1730329312.621244,5.0
-19463.809664703567,-187500.02235174447,-15.020372273966348,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.235358,1730329312.621244,5.0
-19384.863303287424,-187500.02235174447,37.28270975145218,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2393148,1730329312.621244,5.0
-19378.71657356221,-187500.02235174447,54.15827681520901,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2441893,1730329312.621244,5.0
-19338.751654476127,-187500.02235174447,46.46927672258338,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2481017,1730329312.621244,5.0
-19379.230663684688,-187500.02235174447,28.40906720269528,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.252361,1730329312.621244,5.0
-19391.36766092392,-187500.02235174447,34.93577658364494,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2553651,1730329312.621244,5.0
-19488.08365918204,-187500.02235174447,47.09512556733198,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2594385,1730329312.621244,5.0
-19484.08269692453,-187500.02235174447,27.09031427983216,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2632904,1730329312.621244,5.0
-19419.84378335998,-187500.02235174447,25.458636934594743,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2674892,1730329312.621244,5.0
-19351.2686313711,-187500.02235174447,32.633546904748314,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2724545,1730329312.621244,5.0
-19461.820359447047,-187500.02235174447,-4.738569824525097,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2762663,1730329312.621244,5.0
-19427.51043170815,-187500.02235174447,26.95620381310032,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2803977,1730329312.621244,5.0
-19331.01795089459,-187500.02235174447,48.99502384603308,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.283256,1730329312.621244,5.0
-19423.241248517188,-187500.02235174447,-22.21763398857522,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2874372,1730329312.621244,5.0
-19452.85730992047,-187500.02235174447,38.9143870966896,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.291214,1730329312.621244,5.0
-19397.93907379378,-187500.02235174447,84.4895940410607,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.2953098,1730329312.621244,5.0
-19402.8788093184,-187500.02235174447,21.32356421036294,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3004282,1730329312.621244,5.0
-19395.592140625973,-187500.02235174447,-18.619003131270784,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3044386,1730329312.621244,5.0
-19438.999228358178,-187500.02235174447,-51.54312271393809,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.308473,1730329312.621244,5.0
-19463.58614725901,-187500.02235174447,7.53253788143848,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.311412,1730329312.621244,5.0
-19399.86132381693,-187500.02235174447,69.82684967837926,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.315195,1730329312.621244,5.0
-19384.483323631684,-187500.02235174447,33.70643063860305,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3194373,1730329312.621244,5.0
-19438.775710913626,-187500.02235174447,2.861023290279304,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3232412,1730329312.621244,5.0
-19464.45786529277,-187500.02235174447,27.64910789121484,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3274224,1730329312.621244,5.0
-19385.489152132173,-187500.02235174447,65.75883218751338,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3323312,1730329312.621244,5.0
-19407.818544843023,-187500.02235174447,8.381904170740148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.336724,1730329312.621244,5.0
-19485.22263589176,-187500.02235174447,-56.50520998301626,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3395305,1730329312.621244,5.0
-19428.18098404181,-187500.02235174447,30.800703859413133,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3434863,1730329312.621244,5.0
-19417.720367636724,-187500.02235174447,48.95032035712247,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3474529,1730329312.621244,5.0
-19376.391992138862,-187500.02235174447,22.798779344413205,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.351467,1730329312.621244,5.0
-19414.524068179617,-187500.02235174447,-20.38479094324004,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.35552,1730329312.621244,5.0
-19406.768012853627,-187500.02235174447,39.92021559717841,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3605106,1730329312.621244,5.0
-19342.0150091666,-187500.02235174447,95.5313558019824,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3634644,1730329312.621244,5.0
-19378.80598054004,-187500.02235174447,49.866741879790055,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3675065,1730329312.621244,5.0
-19426.906934607858,-187500.02235174447,-25.61509914578189,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3714995,1730329312.621244,5.0
-19455.830091933025,-187500.02235174447,-2.503395378994391,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.375523,1730329312.621244,5.0
-19430.2373445317,-187500.02235174447,26.86679683527909,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3794973,1730329312.621244,5.0
-19361.237509398165,-187500.02235174447,54.62766344877046,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3835409,1730329312.621244,5.0
-19364.702029788736,-187500.02235174447,15.623869374259638,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.387558,1730329312.621244,5.0
-19443.40252201588,-187500.02235174447,4.604459357793255,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.391526,1730329312.621244,5.0
-19445.36947552794,-187500.02235174447,41.7530586425136,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3955495,1730329312.621244,5.0
-19390.71946033472,-187500.02235174447,53.39831750372857,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.3993485,1730329312.621244,5.0
-19391.34530917946,-187500.02235174447,-12.539328639427264,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4034705,1730329312.621244,5.0
-19496.91259824188,-187500.02235174447,-54.359442515306775,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4074628,1730329312.621244,5.0
-19386.31616667702,-187500.02235174447,61.10966934080951,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4114923,1730329312.621244,5.0
-19336.3153143305,-187500.02235174447,42.96005284310017,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4155047,1730329312.621244,5.0
-19392.84287605797,-187500.02235174447,-40.836637119846,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4195158,1730329312.621244,5.0
-19411.32776872251,-187500.02235174447,-22.26233747748584,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4225247,1730329312.621244,5.0
-19390.652405101348,-187500.02235174447,53.1524483147202,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4275432,1730329312.621244,5.0
-19384.81859979852,-187500.02235174447,65.66942520969215,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4313493,1730329312.621244,5.0
-19441.815548159542,-187500.02235174447,-11.33233443884068,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4356236,1730329312.621244,5.0
-19481.17697014534,-187500.02235174447,-17.389657186228895,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4394948,1730329312.621244,5.0
-19386.740849821672,-187500.02235174447,30.711296881591903,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4434204,1730329312.621244,5.0
-19350.955706948724,-187500.02235174447,69.08924211135412,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4476428,1730329312.621244,5.0
-19353.52615756109,-187500.02235174447,25.10100902330983,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4506056,1730329312.621244,5.0
-19418.681492648306,-187500.02235174447,-10.818244316368618,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4556355,1730329312.621244,5.0
-19446.08473135051,-187500.02235174447,19.28955546493,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.459647,1730329312.621244,5.0
-19412.870039089925,-187500.02235174447,48.1009540678208,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4636586,1730329312.621244,5.0
-19372.7263060482,-187500.02235174447,48.01154708999957,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4676268,1730329312.621244,5.0
-19424.47059446223,-187500.02235174447,-27.760866613491373,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.470612,1730329312.621244,5.0
-19508.356691402994,-187500.02235174447,-54.895884382234144,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4745755,1730329312.621244,5.0
-19428.672722419826,-187500.02235174447,-12.762846083980332,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.478686,1730329312.621244,5.0
-19305.04522383752,-187500.02235174447,57.9133698837006,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4824617,1730329312.621244,5.0
-19364.187939666263,-187500.02235174447,26.844445090823783,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.487667,1730329312.621244,5.0
-19450.957411641768,-187500.02235174447,-4.872680291256939,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4916184,1730329312.621244,5.0
-19414.18879201279,-187500.02235174447,65.60236997632623,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4957073,1730329312.621244,5.0
-19341.25504985512,-187500.02235174447,76.42061429269485,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.4985623,1730329312.621244,5.0
-19376.906082261336,-187500.02235174447,14.394523429217749,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.502702,1730329312.621244,5.0
-19456.43358903332,-187500.02235174447,7.063151247877032,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.506517,1730329312.621244,5.0
-19456.880623922425,-187500.02235174447,26.352706712807027,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.5107338,1730329312.621244,5.0
-19397.84966681596,-187500.02235174447,23.0893520223322,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.515529,1730329312.621244,5.0
-19315.796412920525,-187500.02235174447,25.10100902330983,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.5195873,1730329312.621244,5.0
-19372.771009537104,-187500.02235174447,19.53542465393837,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.523564,1730329312.621244,5.0
-19418.32386473702,-187500.02235174447,62.89780889723407,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329313.52673,1730329312.621244,5.0
